"","schoolcode","choicepgm","schoolname","sssdistrict","ssslong","ssslat","cutoff","quality","size"
"1810",70607,"Agriculture","PEKI SENIOR HIGH./TECH. SCHOOL, PEKI","Kpando",0.267385125160217,6.89685153961182,215,246.8,15
"1811",70607,"General Arts","PEKI SENIOR HIGH./TECH. SCHOOL, PEKI","Kpando",0.267385125160217,6.89685153961182,210,241.846153846154,26
"1812",70607,"Home Economics","PEKI SENIOR HIGH./TECH. SCHOOL, PEKI","Kpando",0.267385125160217,6.89685153961182,221,249.555555555556,9
"1813",70607,"Technical","PEKI SENIOR HIGH./TECH. SCHOOL, PEKI","Kpando",0.267385125160217,6.89685153961182,213,255.28125,32
"1814",70607,"Visual Arts","PEKI SENIOR HIGH./TECH. SCHOOL, PEKI","Kpando",0.267385125160217,6.89685153961182,210,238.857142857143,7
"1815",70608,"Business","KPEVE SENIOR HIGH. SCHOOL, KPEVE","Kpando",0.267385125160217,6.89685153961182,221,241.166666666667,6
"1816",70608,"General Arts","KPEVE SENIOR HIGH. SCHOOL, KPEVE","Kpando",0.267385125160217,6.89685153961182,215,242.9375,16
"1817",70701,"Business","ST. PAUL'S SENIOR HIGH. SCHOOL, HATSUKOPE-DENU","Ketu (Denu)",1.03270864486694,6.11122751235962,238,283.444444444444,135
"1818",70701,"General Arts","ST. PAUL'S SENIOR HIGH. SCHOOL, HATSUKOPE-DENU","Ketu (Denu)",1.03270864486694,6.11122751235962,260,290.622222222222,135
"1819",70701,"General Science","ST. PAUL'S SENIOR HIGH. SCHOOL, HATSUKOPE-DENU","Ketu (Denu)",1.03270864486694,6.11122751235962,254,307.977777777778,90
"1820",70701,"Visual Arts","ST. PAUL'S SENIOR HIGH. SCHOOL, HATSUKOPE-DENU","Ketu (Denu)",1.03270864486694,6.11122751235962,243,276.377777777778,45
"1821",70702,"Business","SOME SENIOR HIGH. SCHOOL, AGBOZUME","Keta",0.853055775165558,5.90746402740479,213,249.5,38
"1822",70702,"General Arts","SOME SENIOR HIGH. SCHOOL, AGBOZUME","Keta",0.853055775165558,5.90746402740479,213,248.21875,96
"1823",70702,"Home Economics","SOME SENIOR HIGH. SCHOOL, AGBOZUME","Keta",0.853055775165558,5.90746402740479,208,228.88,25
"1824",70702,"Visual Arts","SOME SENIOR HIGH. SCHOOL, AGBOZUME","Keta",0.853055775165558,5.90746402740479,214,237.266666666667,15
"1825",70703,"Agriculture","DZODZE PENYI SENIOR HIGH. SCHOOL, DZODZE","Ketu (Denu)",1.03270864486694,6.11122751235962,214,250.65,40
"1826",70703,"Business","DZODZE PENYI SENIOR HIGH. SCHOOL, DZODZE","Ketu (Denu)",1.03270864486694,6.11122751235962,249,279.5875,80
"1827",70703,"General Arts","DZODZE PENYI SENIOR HIGH. SCHOOL, DZODZE","Ketu (Denu)",1.03270864486694,6.11122751235962,269,294.95,80
"1828",70703,"General Science","DZODZE PENYI SENIOR HIGH. SCHOOL, DZODZE","Ketu (Denu)",1.03270864486694,6.11122751235962,249,279.175,40
"1829",70703,"Home Economics","DZODZE PENYI SENIOR HIGH. SCHOOL, DZODZE","Ketu (Denu)",1.03270864486694,6.11122751235962,224,255.625,40
"1830",70703,"Visual Arts","DZODZE PENYI SENIOR HIGH. SCHOOL, DZODZE","Ketu (Denu)",1.03270864486694,6.11122751235962,212,245.861111111111,36
"1831",70704,"Agriculture","THREE TOWN SENIOR HIGH. SCHOOL, DENU","Keta",0.853055775165558,5.90746402740479,234,262.816326530612,49
"1832",70704,"Business","THREE TOWN SENIOR HIGH. SCHOOL, DENU","Keta",0.853055775165558,5.90746402740479,228,262.58,100
"1833",70704,"General Arts","THREE TOWN SENIOR HIGH. SCHOOL, DENU","Keta",0.853055775165558,5.90746402740479,252,284.07,100
"1834",70704,"Home Economics","THREE TOWN SENIOR HIGH. SCHOOL, DENU","Keta",0.853055775165558,5.90746402740479,236,260.18,50
"1835",70704,"Visual Arts","THREE TOWN SENIOR HIGH. SCHOOL, DENU","Keta",0.853055775165558,5.90746402740479,213,246.085106382979,47
"1836",70705,"Agriculture","KLIKOR SNR SENIOR HIGH./TECH SCHOOL, KLIKOR","Ketu (Denu)",1.03270864486694,6.11122751235962,200,217,5
"1837",70705,"Business","KLIKOR SNR SENIOR HIGH./TECH SCHOOL, KLIKOR","Ketu (Denu)",1.03270864486694,6.11122751235962,211,238.875,8
"1838",70705,"General Arts","KLIKOR SNR SENIOR HIGH./TECH SCHOOL, KLIKOR","Ketu (Denu)",1.03270864486694,6.11122751235962,230,254.764705882353,17
"1839",70705,"Home Economics","KLIKOR SNR SENIOR HIGH./TECH SCHOOL, KLIKOR","Ketu (Denu)",1.03270864486694,6.11122751235962,225,251,4
"1840",70705,"Technical","KLIKOR SNR SENIOR HIGH./TECH SCHOOL, KLIKOR","Ketu (Denu)",1.03270864486694,6.11122751235962,212,238,6
"1841",70801,"General Arts","ADIDOME SENIOR HIGH SCHOOL, ADIDOME","North Tongu (Adidome)",0.407175898551941,6.13318634033203,241,266.266666666667,135
"1842",70801,"General Science","ADIDOME SENIOR HIGH SCHOOL, ADIDOME","North Tongu (Adidome)",0.407175898551941,6.13318634033203,245,276.377777777778,45
"1843",70801,"Home Economics","ADIDOME SENIOR HIGH SCHOOL, ADIDOME","North Tongu (Adidome)",0.407175898551941,6.13318634033203,207,240,42
"1844",70801,"Visual Arts","ADIDOME SENIOR HIGH SCHOOL, ADIDOME","North Tongu (Adidome)",0.407175898551941,6.13318634033203,204,246.444444444444,27
"1845",70802,"Agriculture","MAFI-KUMASE COMM./SENIOR HIGH. SCHOOL, MAFI-KUMASE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,209,242.05,20
"1846",70802,"General Arts","MAFI-KUMASE COMM./SENIOR HIGH. SCHOOL, MAFI-KUMASE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,221,245.35,40
"1847",70802,"General Science","MAFI-KUMASE COMM./SENIOR HIGH. SCHOOL, MAFI-KUMASE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,235,236.5,2
"1848",70802,"Home Economics","MAFI-KUMASE COMM./SENIOR HIGH. SCHOOL, MAFI-KUMASE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,219,230.125,8
"1849",70802,"Technical","MAFI-KUMASE COMM./SENIOR HIGH. SCHOOL, MAFI-KUMASE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,214,231.583333333333,12
"1850",70803,"Agriculture","AVEYIME-BATTOR SENIOR HIGH./TECH. SCHOOL, AVEYIME-BATTOR","North Tongu (Adidome)",0.407175898551941,6.13318634033203,218,240.75,8
"1851",70803,"General Arts","AVEYIME-BATTOR SENIOR HIGH./TECH. SCHOOL, AVEYIME-BATTOR","North Tongu (Adidome)",0.407175898551941,6.13318634033203,212,245.75,24
"1852",70803,"Home Economics","AVEYIME-BATTOR SENIOR HIGH./TECH. SCHOOL, AVEYIME-BATTOR","North Tongu (Adidome)",0.407175898551941,6.13318634033203,218,244.625,8
"1853",70803,"Technical","AVEYIME-BATTOR SENIOR HIGH./TECH. SCHOOL, AVEYIME-BATTOR","North Tongu (Adidome)",0.407175898551941,6.13318634033203,222,260.714285714286,7
"1854",70804,"Business","ST. KIZITO SENIOR HIGH./TECH SCHOOL, MEPE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,217,260.8,20
"1855",70804,"General Arts","ST. KIZITO SENIOR HIGH./TECH SCHOOL, MEPE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,213,249.714285714286,7
"1856",70804,"Home Economics","ST. KIZITO SENIOR HIGH./TECH SCHOOL, MEPE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,209,253.75,16
"1857",70804,"Technical","ST. KIZITO SENIOR HIGH./TECH SCHOOL, MEPE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,221,267.785714285714,14
"1858",70804,"Visual Arts","ST. KIZITO SENIOR HIGH./TECH SCHOOL, MEPE","North Tongu (Adidome)",0.407175898551941,6.13318634033203,226,232,2
"1859",70805,"Agriculture","DORFOR SENIOR HIGH. SCHOOL, JUAPONG","North Tongu (Adidome)",0.407175898551941,6.13318634033203,227,227,1
"1860",70805,"Business","DORFOR SENIOR HIGH. SCHOOL, JUAPONG","North Tongu (Adidome)",0.407175898551941,6.13318634033203,209,247.027777777778,36
"1861",70805,"General Arts","DORFOR SENIOR HIGH. SCHOOL, JUAPONG","North Tongu (Adidome)",0.407175898551941,6.13318634033203,238,238,1
"1862",70806,"Business","BATTOR SENIOR HIGH SCHOOL","North Tongu (Adidome)",0.407175898551941,6.13318634033203,262,288.5,2
"1863",70806,"General Arts","BATTOR SENIOR HIGH SCHOOL","North Tongu (Adidome)",0.407175898551941,6.13318634033203,220,224.5,2
"1864",70901,"Business","SOGAKOFE SENIOR HIGH. SCHOOL, SOGAKOFE","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,290,314.08,100
"1865",70901,"General Arts","SOGAKOFE SENIOR HIGH. SCHOOL, SOGAKOFE","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,291,315.62,150
"1866",70901,"General Science","SOGAKOFE SENIOR HIGH. SCHOOL, SOGAKOFE","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,280,311,100
"1867",70901,"Home Economics","SOGAKOFE SENIOR HIGH. SCHOOL, SOGAKOFE","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,265,284.42,50
"1868",70901,"Visual Arts","SOGAKOFE SENIOR HIGH. SCHOOL, SOGAKOFE","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,224,257.73,100
"1869",70902,"Agriculture","DABALA SENIOR HIGH./TECH. SCHOOL, DABALA","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,211,238.111111111111,27
"1870",70902,"Business","DABALA SENIOR HIGH./TECH. SCHOOL, DABALA","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,213,247.411764705882,34
"1871",70902,"General Arts","DABALA SENIOR HIGH./TECH. SCHOOL, DABALA","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,208,245.979166666667,48
"1872",70902,"Home Economics","DABALA SENIOR HIGH./TECH. SCHOOL, DABALA","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,233,253.857142857143,7
"1873",70902,"Technical","DABALA SENIOR HIGH./TECH. SCHOOL, DABALA","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,219,237.666666666667,6
"1874",71001,"Agriculture","LIKPE SENIOR HIGH SCHOOL, LIKPE-MATE","Hohoe",0.466238558292389,7.03059482574463,214,242.263157894737,19
"1875",71001,"Business","LIKPE SENIOR HIGH SCHOOL, LIKPE-MATE","Hohoe",0.466238558292389,7.03059482574463,196,241.911111111111,45
"1876",71001,"General Arts","LIKPE SENIOR HIGH SCHOOL, LIKPE-MATE","Hohoe",0.466238558292389,7.03059482574463,206,244.27397260274,73
"1877",71001,"General Science","LIKPE SENIOR HIGH SCHOOL, LIKPE-MATE","Hohoe",0.466238558292389,7.03059482574463,203,241.368421052632,19
"1878",71001,"Home Economics","LIKPE SENIOR HIGH SCHOOL, LIKPE-MATE","Hohoe",0.466238558292389,7.03059482574463,218,230.166666666667,6
"1879",71002,"Agriculture","AKPAFU SENIOR HIGH./TECH. SCHOOL, AKPAFU","Hohoe",0.466238558292389,7.03059482574463,227,250.142857142857,7
"1880",71002,"Home Economics","AKPAFU SENIOR HIGH./TECH. SCHOOL, AKPAFU","Hohoe",0.466238558292389,7.03059482574463,227,231.5,2
"1881",71002,"Technical","AKPAFU SENIOR HIGH./TECH. SCHOOL, AKPAFU","Hohoe",0.466238558292389,7.03059482574463,267,279.4,5
"1882",71003,"Business","AGATE SENIOR SENIOR HIGH. SCHOOL, AGATE","Hohoe",0.466238558292389,7.03059482574463,223,223,1
"1883",71003,"General Arts","AGATE SENIOR SENIOR HIGH. SCHOOL, AGATE","Hohoe",0.466238558292389,7.03059482574463,225,241.6,5
"1884",71004,"Agriculture","LEKLEBI SENIOR HIGH SCHOOL, LEKLEBI","Hohoe",0.466238558292389,7.03059482574463,211,253,13
"1885",71004,"General Arts","LEKLEBI SENIOR HIGH SCHOOL, LEKLEBI","Hohoe",0.466238558292389,7.03059482574463,200,249.9375,80
"1886",71004,"General Science","LEKLEBI SENIOR HIGH SCHOOL, LEKLEBI","Hohoe",0.466238558292389,7.03059482574463,243,275.1875,16
"1887",71004,"Home Economics","LEKLEBI SENIOR HIGH SCHOOL, LEKLEBI","Hohoe",0.466238558292389,7.03059482574463,217,243.1,10
"1888",71005,"Business","ST. MARY'S SEMINARY SENIOR HIGH. SCHOOL, LOLOBI","Hohoe",0.466238558292389,7.03059482574463,274,306.644444444444,45
"1889",71005,"General Arts","ST. MARY'S SEMINARY SENIOR HIGH. SCHOOL, LOLOBI","Hohoe",0.466238558292389,7.03059482574463,259,293.044444444444,135
"1890",71005,"General Science","ST. MARY'S SEMINARY SENIOR HIGH. SCHOOL, LOLOBI","Hohoe",0.466238558292389,7.03059482574463,288,317.688888888889,45
"1891",71006,"Business","E.P. SENIOR HIGH SCHOOL, HOHOE","Hohoe",0.466238558292389,7.03059482574463,257,285.666666666667,84
"1892",71006,"General Arts","E.P. SENIOR HIGH SCHOOL, HOHOE","Hohoe",0.466238558292389,7.03059482574463,281,303.797619047619,84
"1893",71006,"General Science","E.P. SENIOR HIGH SCHOOL, HOHOE","Hohoe",0.466238558292389,7.03059482574463,272,296.52380952381,42
"1894",71006,"Home Economics","E.P. SENIOR HIGH SCHOOL, HOHOE","Hohoe",0.466238558292389,7.03059482574463,218,249.933333333333,45
"1895",71006,"Visual Arts","E.P. SENIOR HIGH SCHOOL, HOHOE","Hohoe",0.466238558292389,7.03059482574463,228,266.555555555556,45
"1896",71007,"Business","AFADJATO SENIOR HIGH./TECH. SCHOOL, GBLEDI-GBOGAME","Hohoe",0.466238558292389,7.03059482574463,240,251,4
"1897",71007,"General Arts","AFADJATO SENIOR HIGH./TECH. SCHOOL, GBLEDI-GBOGAME","Hohoe",0.466238558292389,7.03059482574463,213,250,5
"1898",71007,"Technical","AFADJATO SENIOR HIGH./TECH. SCHOOL, GBLEDI-GBOGAME","Hohoe",0.466238558292389,7.03059482574463,259,294,2
"1899",71008,"Agriculture","ALAVANYO SENIOR HIGH./TECH. SCHOOL, ALAVANYO","Hohoe",0.466238558292389,7.03059482574463,217,234,4
"1900",71008,"General Arts","ALAVANYO SENIOR HIGH./TECH. SCHOOL, ALAVANYO","Hohoe",0.466238558292389,7.03059482574463,213,227.8,5
"1901",71008,"Home Economics","ALAVANYO SENIOR HIGH./TECH. SCHOOL, ALAVANYO","Hohoe",0.466238558292389,7.03059482574463,229,229,1
"1902",71008,"Technical","ALAVANYO SENIOR HIGH./TECH. SCHOOL, ALAVANYO","Hohoe",0.466238558292389,7.03059482574463,217,252.2,5
"1903",71009,"Agriculture","VE COMM. SENIOR HIGH. SCHOOL, VE-KOLOENU","Hohoe",0.466238558292389,7.03059482574463,228,238.333333333333,3
"1904",71009,"Business","VE COMM. SENIOR HIGH. SCHOOL, VE-KOLOENU","Hohoe",0.466238558292389,7.03059482574463,225,244,4
"1905",71009,"General Arts","VE COMM. SENIOR HIGH. SCHOOL, VE-KOLOENU","Hohoe",0.466238558292389,7.03059482574463,236,247,3
"1906",71010,"Agriculture","JIM BORTIM MEM. AGRIC. SENIOR HIGH. SCHOOL, LOGBA ADZOKOE","Hohoe",0.466238558292389,7.03059482574463,213,235.142857142857,7
"1907",71010,"Business","JIM BORTIM MEM. AGRIC. SENIOR HIGH. SCHOOL, LOGBA ADZOKOE","Hohoe",0.466238558292389,7.03059482574463,232,255.125,8
"1908",71010,"General Arts","JIM BORTIM MEM. AGRIC. SENIOR HIGH. SCHOOL, LOGBA ADZOKOE","Hohoe",0.466238558292389,7.03059482574463,222,247.25,8
"1909",71010,"Home Economics","JIM BORTIM MEM. AGRIC. SENIOR HIGH. SCHOOL, LOGBA ADZOKOE","Hohoe",0.466238558292389,7.03059482574463,216,223.5,2
"1910",71010,"Visual Arts","JIM BORTIM MEM. AGRIC. SENIOR HIGH. SCHOOL, LOGBA ADZOKOE","Hohoe",0.466238558292389,7.03059482574463,252,252,1
"1911",71101,"Business","BUEMAN SENIOR HIGH. SCHOOL, JASIKAN","Akatsi",0.842700481414795,6.20688915252686,230,265.6125,80
"1912",71101,"General Arts","BUEMAN SENIOR HIGH. SCHOOL, JASIKAN","Akatsi",0.842700481414795,6.20688915252686,249,273.85,120
"1913",71101,"General Science","BUEMAN SENIOR HIGH. SCHOOL, JASIKAN","Akatsi",0.842700481414795,6.20688915252686,221,263.421052631579,38
"1914",71101,"Home Economics","BUEMAN SENIOR HIGH. SCHOOL, JASIKAN","Akatsi",0.842700481414795,6.20688915252686,206,244.290322580645,31
"1915",71101,"Visual Arts","BUEMAN SENIOR HIGH. SCHOOL, JASIKAN","Akatsi",0.842700481414795,6.20688915252686,202,249.571428571429,28
"1916",71102,"Business","WORAWORA SENIOR HIGH. SCHOOL, WORAWORA","Akatsi",0.842700481414795,6.20688915252686,214,239.1,40
"1917",71102,"General Arts","WORAWORA SENIOR HIGH. SCHOOL, WORAWORA","Akatsi",0.842700481414795,6.20688915252686,229,254.7375,80
"1918",71102,"Visual Arts","WORAWORA SENIOR HIGH. SCHOOL, WORAWORA","Akatsi",0.842700481414795,6.20688915252686,220,239.266666666667,15
"1919",71103,"Business","NKONYA SENIOR HIGH SCHOOL, NKONYA-AHENKRO","Akatsi",0.842700481414795,6.20688915252686,208,246.46,50
"1920",71103,"General Arts","NKONYA SENIOR HIGH SCHOOL, NKONYA-AHENKRO","Akatsi",0.842700481414795,6.20688915252686,229,256.8,50
"1921",71103,"General Science","NKONYA SENIOR HIGH SCHOOL, NKONYA-AHENKRO","Akatsi",0.842700481414795,6.20688915252686,209,245.681818181818,22
"1922",71103,"Home Economics","NKONYA SENIOR HIGH SCHOOL, NKONYA-AHENKRO","Akatsi",0.842700481414795,6.20688915252686,200,229.545454545455,22
"1923",71103,"Visual Arts","NKONYA SENIOR HIGH SCHOOL, NKONYA-AHENKRO","Akatsi",0.842700481414795,6.20688915252686,213,250.777777777778,9
"1924",71104,"Agriculture","OKADJAKROM SENIOR HIGH./TECH SCHOOL, OKADJAKROM","Akatsi",0.842700481414795,6.20688915252686,216,239.142857142857,7
"1925",71104,"Business","OKADJAKROM SENIOR HIGH./TECH SCHOOL, OKADJAKROM","Akatsi",0.842700481414795,6.20688915252686,215,225,2
"1926",71104,"General Science","OKADJAKROM SENIOR HIGH./TECH SCHOOL, OKADJAKROM","Akatsi",0.842700481414795,6.20688915252686,212,212,1
"1927",71104,"Home Economics","OKADJAKROM SENIOR HIGH./TECH SCHOOL, OKADJAKROM","Akatsi",0.842700481414795,6.20688915252686,209,228.25,4
"1928",71104,"Technical","OKADJAKROM SENIOR HIGH./TECH SCHOOL, OKADJAKROM","Akatsi",0.842700481414795,6.20688915252686,209,237,9
"1929",71104,"Visual Arts","OKADJAKROM SENIOR HIGH./TECH SCHOOL, OKADJAKROM","Akatsi",0.842700481414795,6.20688915252686,212,224.25,4
"1930",71105,"Agriculture","BAGLO RIDGE SENIOR HIGH./TECH SCHOOL, BAGLO","Akatsi",0.842700481414795,6.20688915252686,224,290.5,2
"1931",71201,"Agriculture","KADJEBI-ASATO SENIOR HIGH. SCHOOL, KADJEBI-ASATO","Kadjebi",0.496497511863708,7.72158908843994,241,273.22,50
"1932",71201,"Business","KADJEBI-ASATO SENIOR HIGH. SCHOOL, KADJEBI-ASATO","Kadjebi",0.496497511863708,7.72158908843994,240,283.279329608939,179
"1933",71201,"General Arts","KADJEBI-ASATO SENIOR HIGH. SCHOOL, KADJEBI-ASATO","Kadjebi",0.496497511863708,7.72158908843994,272,298.226666666667,150
"1934",71201,"General Science","KADJEBI-ASATO SENIOR HIGH. SCHOOL, KADJEBI-ASATO","Kadjebi",0.496497511863708,7.72158908843994,281,309.04,50
"1935",71201,"Home Economics","KADJEBI-ASATO SENIOR HIGH. SCHOOL, KADJEBI-ASATO","Kadjebi",0.496497511863708,7.72158908843994,223,257.32,50
"1936",71201,"Visual Arts","KADJEBI-ASATO SENIOR HIGH. SCHOOL, KADJEBI-ASATO","Kadjebi",0.496497511863708,7.72158908843994,210,249.242424242424,33
"1937",71202,"Agriculture","DODI-PAPASE COMM. SENIOR HIGH. SCHOOL, DODI-PAPASE","Kadjebi",0.496497511863708,7.72158908843994,220,242,9
"1938",71202,"Business","DODI-PAPASE COMM. SENIOR HIGH. SCHOOL, DODI-PAPASE","Kadjebi",0.496497511863708,7.72158908843994,225,235.857142857143,7
"1939",71202,"General Arts","DODI-PAPASE COMM. SENIOR HIGH. SCHOOL, DODI-PAPASE","Kadjebi",0.496497511863708,7.72158908843994,211,261.321428571429,28
"1940",71202,"Home Economics","DODI-PAPASE COMM. SENIOR HIGH. SCHOOL, DODI-PAPASE","Kadjebi",0.496497511863708,7.72158908843994,228,256.75,4
"1941",71202,"Technical","DODI-PAPASE COMM. SENIOR HIGH. SCHOOL, DODI-PAPASE","Kadjebi",0.496497511863708,7.72158908843994,228,228,1
"1942",80101,"Agriculture","TAMALE SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,290,312.25,100
"1943",80101,"Business","TAMALE SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,308,333.56,100
"1944",80101,"General Arts","TAMALE SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,331,347.5,100
"1945",80101,"General Science","TAMALE SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,339,359.6,100
"1946",80101,"Home Economics","TAMALE SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,286,306.98,50
"1947",80101,"Technical","TAMALE SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,237,277.04,50
"1948",80101,"Visual Arts","TAMALE SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,269,297.44,50
"1949",80102,"Agriculture","GHANA SENIOR HIGH. SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,276,297.8,100
"1950",80102,"Business","GHANA SENIOR HIGH. SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,286,307.633333333333,150
"1951",80102,"General Arts","GHANA SENIOR HIGH. SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,310,327,149
"1952",80102,"General Science","GHANA SENIOR HIGH. SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,306,326.52,100
"1953",80102,"Home Economics","GHANA SENIOR HIGH. SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,262,288.64,100
"1954",80103,"Business","NORTHERN SCH OF BUSINESS, TAMALE","Tamale",-0.784348249435425,9.38335132598877,263,282.375,360
"1955",80103,"Home Economics","NORTHERN SCH OF BUSINESS, TAMALE","Tamale",-0.784348249435425,9.38335132598877,261,277.5,60
"1956",80104,"Business","BUSINESS SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,269,289.56,300
"1957",80104,"General Arts","BUSINESS SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,277,294.841666666667,120
"1958",80104,"Home Economics","BUSINESS SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,262,283.2,60
"1959",80105,"Agriculture","KALPOHIN SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,256,275.322222222222,90
"1960",80105,"Business","KALPOHIN SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,247,263.488888888889,90
"1961",80105,"Home Economics","KALPOHIN SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,254,268.977777777778,45
"1962",80105,"Visual Arts","KALPOHIN SENIOR HIGH SCHOOL, TAMALE","Tamale",-0.784348249435425,9.38335132598877,239,256.911111111111,45
